flight_id,dept_aprt,dept_date_utc,dept_time_utc,arr_aprt,arr_date_utc,arr_time_utc,icao,acft_type,point_time,lat,lng,alt,ground,hash
20140401293944,PDX ,20140401,02:01:00,SDF ,20140401,05:33:00,UPS973  ,B763  ,05:27:10,38.35,-86.03333,51,303,2014040129394474,
20140401293944,PDX ,20140401,02:01:00,SDF ,20140401,05:33:00,UPS973  ,B763  ,05:28:15,38.36666,-85.91666,37,306,2014040129394475,
20140401293944,PDX ,20140401,02:01:00,SDF ,20140401,05:33:00,UPS973  ,B763  ,05:29:13,38.36666,-85.81666,30,285,2014040129394476,
20140401293944,PDX ,20140401,02:01:00,SDF ,20140401,05:33:00,UPS973  ,B763  ,05:30:12,38.31666,-85.8,30,213,2014040129394477,
20140401293944,PDX ,20140401,02:01:00,SDF ,20140401,05:33:00,UPS973  ,B763  ,05:31:10,38.28333,-85.78333,25,172,2014040129394478,
20140401294249,MIA ,20140401,01:42:00,SDF ,20140401,03:43:10,UPS9739 ,B763  ,02:00:06,27.55,-80.96666,370,444,2014040129424901,
20140401294249,MIA ,20140401,01:42:00,SDF ,20140401,03:43:10,UPS9739 ,B763  ,02:01:09,27.66666,-81.01666,370,439,2014040129424902,
20140401294249,MIA ,20140401,01:42:00,SDF ,20140401,03:43:10,UPS9739 ,B763  ,02:02:11,27.78333,-81.05,370,439,2014040129424903,
20140401294249,MIA ,20140401,01:42:00,SDF ,20140401,03:43:10,UPS9739 ,B763  ,02:03:14,27.9,-81.1,370,445,2014040129424904,
20140401294249,MIA ,20140401,01:42:00,SDF ,20140401,03:43:10,UPS9739 ,B763  ,03:35:09,38.15,-85.6,66,265,2014040129424901,
20140401294249,MIA ,20140401,01:42:00,SDF ,20140401,03:43:10,UPS9739 ,B763  ,03:36:07,38.21666,-85.63333,52,267,2014040129424902,
20140401294249,MIA ,20140401,01:42:00,SDF ,20140401,03:43:10,UPS9739 ,B763  ,03:37:06,38.28333,-85.65,40,270,2014040129424903,
20140401294249,MIA ,20140401,01:42:00,SDF ,20140401,03:43:10,UPS9739 ,B763  ,03:37:58,38.35,-85.68333,35,255,2014040129424904,
20140401299494,BFI ,20140401,02:42:00,SDF ,20140401,06:16:05,UPS9885 ,B763  ,02:51:49,47.55,-121.56666,306,457,2014040129949422,
20140401299494,BFI ,20140401,02:42:00,SDF ,20140401,06:16:05,UPS9885 ,B763  ,02:52:47,47.55,-121.38333,340,462,2014040129949423,
20140401299494,BFI ,20140401,02:42:00,SDF ,20140401,06:16:05,UPS9885 ,B763  ,02:53:46,47.55,-121.16666,370,447,2014040129949424,
20140401299494,BFI ,20140401,02:42:00,SDF ,20140401,06:16:05,UPS9885 ,B763  ,02:54:44,47.55,-120.96666,370,475,2014040129949425,
20140401299494,BFI ,20140401,02:42:00,SDF ,20140401,06:16:05,UPS9885 ,B763  ,04:31:48,42.9,-102.78333,370,534,2014040129949422,
20140401299494,BFI ,20140401,02:42:00,SDF ,20140401,06:16:05,UPS9885 ,B763  ,04:32:46,42.85,-102.6,370,534,2014040129949423,
20140401299494,BFI ,20140401,02:42:00,SDF ,20140401,06:16:05,UPS9885 ,B763  ,04:33:45,42.78333,-102.41666,370,531,2014040129949424,
20140401299494,BFI ,20140401,02:42:00,SDF ,20140401,06:16:05,UPS9885 ,B763  ,04:34:43,42.73333,-102.21666,370,531,2014040129949425,
20140401299494,BFI ,20140401,02:42:00,SDF ,20140401,06:16:05,UPS9885 ,B763  ,06:10:30,38.4,-85.85,32,249,2014040129949422,
20140401299494,BFI ,20140401,02:42:00,SDF ,20140401,06:16:05,UPS9885 ,B763  ,06:11:28,38.35,-85.8,30,217,2014040129949423,
20140401299494,BFI ,20140401,02:42:00,SDF ,20140401,06:16:05,UPS9885 ,B763  ,06:12:27,38.31666,-85.78333,30,187,2014040129949424,
20140401299494,BFI ,20140401,02:42:00,SDF ,20140401,06:16:05,UPS9885 ,B763  ,06:13:25,38.26666,-85.78333,22,171,2014040129949425,
20140401354383,ANC ,20140401,23:35:00,SDF ,20140402,05:17:57,UPS99   ,MD11  ,01:54:29,55.28333,-116.85,330,499,2014040135438369,
20140401354383,ANC ,20140401,23:35:00,SDF ,20140402,05:17:57,UPS99   ,MD11  ,01:55:29,55.21666,-116.65,330,499,2014040135438370,
20140401354383,ANC ,20140401,23:35:00,SDF ,20140402,05:17:57,UPS99   ,MD11  ,01:56:29,55.15,-116.41666,341,489,2014040135438371,
20140401354383,ANC ,20140401,23:35:00,SDF ,20140402,05:17:57,UPS99   ,MD11  ,01:57:29,55.06666,-116.21666,350,489,2014040135438372,
20140401354383,ANC ,20140401,23:35:00,SDF ,20140402,05:17:57,UPS99   ,MD11  ,03:29:09,47.61666,-99.98333,349,508,2014040135438369,
20140401354383,ANC ,20140401,23:35:00,SDF ,20140402,05:17:57,UPS99   ,MD11  ,03:30:07,47.53333,-99.81666,349,507,2014040135438370,
20140401354383,ANC ,20140401,23:35:00,SDF ,20140402,05:17:57,UPS99   ,MD11  ,03:31:25,47.43333,-99.66666,350,507,2014040135438371,
20140401354383,ANC ,20140401,23:35:00,SDF ,20140402,05:17:57,UPS99   ,MD11  ,03:32:24,47.35,-99.5,350,508,2014040135438372,
20140401354383,ANC ,20140401,23:35:00,SDF ,20140402,05:17:57,UPS99   ,MD11  ,05:08:05,38.28333,-85.95,63,255,2014040135438369,
20140401354383,ANC ,20140401,23:35:00,SDF ,20140402,05:17:57,UPS99   ,MD11  ,05:09:09,38.21666,-85.9,60,255,2014040135438370,
20140401354383,ANC ,20140401,23:35:00,SDF ,20140402,05:17:57,UPS99   ,MD11  ,05:09:51,38.15,-85.85,60,255,2014040135438371,
20140401354383,ANC ,20140401,23:35:00,SDF ,20140402,05:17:57,UPS99   ,MD11  ,05:10:55,38.08333,-85.83333,46,253,2014040135438372,
20140331269324,ANC ,20140401,00:08:00,SDF ,20140401,05:48:10,UPS81   ,B744  ,02:28:42,54.83333,-115.28333,350,499,2014033126932432,
20140331269324,ANC ,20140401,00:08:00,SDF ,20140401,05:48:10,UPS81   ,B744  ,02:29:42,54.78333,-115.1,350,489,2014033126932433,
20140331269324,ANC ,20140401,00:08:00,SDF ,20140401,05:48:10,UPS81   ,B744  ,02:30:42,54.7,-114.86666,350,489,2014033126932434,
20140331269324,ANC ,20140401,00:08:00,SDF ,20140401,05:48:10,UPS81   ,B744  ,02:31:42,54.65,-114.66666,350,489,2014033126932435,
20140331269324,ANC ,20140401,00:08:00,SDF ,20140401,05:48:10,UPS81   ,B744  ,04:03:23,47.33333,-98.31666,370,469,2014033126932432,
20140331269324,ANC ,20140401,00:08:00,SDF ,20140401,05:48:10,UPS81   ,B744  ,04:04:49,47.2,-98.05,370,483,2014033126932433,
20140331269324,ANC ,20140401,00:08:00,SDF ,20140401,05:48:10,UPS81   ,B744  ,04:06:07,47.1,-97.88333,370,483,2014033126932434,
20140331269324,ANC ,20140401,00:08:00,SDF ,20140401,05:48:10,UPS81   ,B744  ,04:07:06,47.0,-97.73333,370,483,2014033126932435,
20140331269324,ANC ,20140401,00:08:00,SDF ,20140401,05:48:10,UPS81   ,B744  ,05:40:36,38.51666,-86.0,36,270,2014033126932432,
20140331269324,ANC ,20140401,00:08:00,SDF ,20140401,05:48:10,UPS81   ,B744  ,05:41:35,38.46666,-85.93333,29,262,2014033126932433,
20140331269324,ANC ,20140401,00:08:00,SDF ,20140401,05:48:10,UPS81   ,B744  ,05:42:52,38.41666,-85.86666,29,258,2014033126932434,
20140331269324,ANC ,20140401,00:08:00,SDF ,20140401,05:48:10,UPS81   ,B744  ,05:43:51,38.36666,-85.81666,29,249,2014033126932435,
20140331275504,ANC ,20140401,01:38:00,SDF ,20140401,07:12:55,UPS99   ,MD11  ,03:54:12,54.9,-115.75,350,499,2014033127550432,
20140331275504,ANC ,20140401,01:38:00,SDF ,20140401,07:12:55,UPS99   ,MD11  ,03:55:12,54.83333,-115.55,350,499,2014033127550433,
20140331275504,ANC ,20140401,01:38:00,SDF ,20140401,07:12:55,UPS99   ,MD11  ,03:56:12,54.75,-115.35,350,510,2014033127550434,
20140331275504,ANC ,20140401,01:38:00,SDF ,20140401,07:12:55,UPS99   ,MD11  ,03:57:12,54.68333,-115.13333,350,499,2014033127550435,
20140331275504,ANC ,20140401,01:38:00,SDF ,20140401,07:12:55,UPS99   ,MD11  ,05:30:53,47.33333,-98.4,351,480,2014033127550432,
20140331275504,ANC ,20140401,01:38:00,SDF ,20140401,07:12:55,UPS99   ,MD11  ,05:31:55,47.26666,-98.23333,355,486,2014033127550433,
20140331275504,ANC ,20140401,01:38:00,SDF ,20140401,07:12:55,UPS99   ,MD11  ,05:32:54,47.16666,-98.05,364,492,2014033127550434,
20140331275504,ANC ,20140401,01:38:00,SDF ,20140401,07:12:55,UPS99   ,MD11  ,05:33:52,47.06666,-97.9,370,492,2014033127550435,
20140331275504,ANC ,20140401,01:38:00,SDF ,20140401,07:12:55,UPS99   ,MD11  ,07:07:42,38.43333,-85.81666,50,258,2014033127550432,
20140331275504,ANC ,20140401,01:38:00,SDF ,20140401,07:12:55,UPS99   ,MD11  ,07:08:40,38.36666,-85.8,44,232,2014033127550433,
20140331275504,ANC ,20140401,01:38:00,SDF ,20140401,07:12:55,UPS99   ,MD11  ,07:09:39,38.31666,-85.78333,31,207,2014033127550434,
20140331275504,ANC ,20140401,01:38:00,SDF ,20140401,07:12:55,UPS99   ,MD11  ,07:10:37,38.26666,-85.76666,26,184,2014033127550435,
